ImageId,EncodedPixels,confidence,area
4de2e06d9.jpg,28006 10 28771 15 29536 20 30303 23 31070 24 31837 26 32604 28 33371 29 34138 31 34905 32 35671 35 36438 36 37204 39 37971 41 38737 44 39504 46 40271 48 41037 50 41803 53 42570 55 43336 57 44103 58 44870 60 45636 62 46402 64 47169 65 47936 66 48703 66 49470 67 50236 69 51002 70 51769 71 52536 72 53303 72 54070 71 54836 72 55602 72 56370 72 57137 72 57904 71 58670 72 59436 72 60203 72 60970 72 61737 72 62503 72 63269 72 64036 71 64803 71 65570 71 66337 71 67103 71 67869 71 68636 71 69403 71 70170 71 70937 70 71703 70 72469 71 73237 69 74004 69 74770 70 75536 70 76303 69 77069 69 77836 69 78603 69 79369 69 80135 70 80902 69 81668 70 82435 69 83202 69 83968 70 84734 70 85500 70 86267 70 87034 70 87801 70 88567 70 89333 70 90099 71 90866 71 91633 71 92400 70 93166 70 93932 71 94699 71 95466 71 96233 71 96999 71 97765 71 98532 71 99299 71 100066 71 100833 70 101599 70 102365 71 103132 71 103899 71 104666 71 105432 71 106198 71 106965 70 107732 70 108499 70 109265 70 110031 71 110798 70 111565 70 112332 69 113098 70 113865 70 114632 69 115399 68 116167 67 116934 67 117702 65 118470 64 119238 62 120005 62 120773 60 121541 59 122309 58 123078 56 123846 54 124614 53 125382 52 126151 50 126919 48 127688 45 128457 43 129226 41 129995 39 130764 37 131532 35 132301 32 133070 30 133838 29 134607 27 135375 26 136144 24 136913 20 137681 19 138451 15 139221 12 139991 5,0.9999973773956299,8669
4de2e06d9.jpg,139163 5 139927 11 140693 15 141459 18 142225 21 142992 23 143759 25 144526 26 145293 28 146059 30 146826 32 147592 34 148359 36 149125 39 149892 41 150659 43 151425 45 152191 48 152958 50 153725 51 154492 53 155258 55 156024 57 156791 58 157558 59 158325 60 159092 61 159858 62 160624 64 161391 65 162158 65 162925 65 163691 66 164457 66 165224 66 165991 66 166758 66 167524 67 168290 67 169057 67 169823 67 170590 67 171357 67 172123 67 172890 67 173656 67 174423 67 175190 67 175956 67 176722 67 177489 66 178256 66 179023 66 179790 65 180556 66 181322 66 182089 66 182856 66 183623 66 184389 66 185155 66 185922 65 186689 65 187456 66 188223 65 188989 65 189755 66 190522 66 191289 66 192055 67 192821 67 193588 66 194354 67 195121 67 195888 67 196654 67 197420 67 198186 68 198953 68 199720 67 200487 67 201253 67 202019 67 202786 67 203553 67 204320 66 205086 67 205852 67 206619 66 207386 66 208152 67 208918 68 209684 68 210450 69 211216 70 211983 70 212750 69 213516 69 214281 71 215048 71 215815 71 216581 71 217348 70 218115 69 218882 69 219650 68 220418 66 221186 65 221954 63 222722 62 223490 60 224257 60 225025 59 225793 57 226561 55 227329 53 228097 53 228866 51 229634 49 230402 47 231170 46 231938 45 232706 44 233474 42 234242 40 235010 39 235778 38 236546 37 237314 36 238082 34 238850 32 239618 31 240387 29 241155 28 241923 27 242691 25 243459 24 244228 22 244996 21 245766 18 246536 12 247307 1,0.9999966621398926,7781
4de2e06d9.jpg,341954 3 342720 6 343487 8 344254 10 345020 13 345786 15 346553 17 347319 19 348086 21 348852 24 349618 26 350385 27 351151 30 351918 31 352684 32 353451 33 354218 33 354985 32 355753 31 356521 30 357289 28 358057 26 358826 24 359594 22 360363 20 361131 18 361899 16 362667 15 363436 13 364204 11 364973 9 365742 7 366510 6 367280 2,0.9948221445083618,658
4de2e06d9.jpg,23792 8 24558 11 25324 13 26091 14 26858 15 27626 15 28393 16 29160 17 29927 18 30695 17 31462 18 32230 17 32997 17 33764 18 34532 17 35299 17 36066 18 36834 17 37601 18 38368 18 39135 18 39903 18 40670 18 41437 18 42205 17 42972 18 43739 18 44506 19 45273 19 46040 19 46808 18 47575 18 48342 19 49109 19 49877 18 50644 19 51411 19 52179 18 52946 18 53713 18 54480 19 55248 18 56015 18 56782 18 57550 17 58317 17 59084 17 59852 16 60619 15 61386 13 62152 11 62920 11 63687 12 64455 11 65222 11 65990 11 66758 10 67526 9 68294 8 69063 5,0.973372757434845,952
4de2e06d9.jpg,46826 1 47593 1 49128 1 49895 1 52197 1 52964 1 53731 1 54499 1 55266 1 56033 1 56800 2 57567 2 58334 3 59101 3 59868 3 60634 3,0.6910452246665955,26
142a2c744.jpg,473495 4 474256 12 475024 12 475792 12 476560 12 477328 12 478096 12 478864 12 479632 10 480400 8 481170 1,0.9887596368789673,107
142a2c744.jpg,504317 1 505081 7 505845 11 506611 14 507378 15 508146 15 508914 16 509682 16 510450 16 511218 16 511986 16 512755 14 513523 13 514292 10 515062 4,0.9840549826622009,184
142a2c744.jpg,155016 4 155784 5 156551 8 157319 8 158086 9 158854 9 159622 8 160390 8 161157 9 161925 8 162692 9 163460 9 164228 8 164995 9 165763 8 166531 8,0.9801668524742126,127
142a2c744.jpg,164227 1 167300 6 168069 4,0.9792098999023438,11
142a2c744.jpg,441565 5 442332 7 443099 8 443866 9 444633 10 445401 9 446168 9 446937 7 447706 5 448475 3,0.9386059641838074,72
142a2c744.jpg,503548 4 504313 4 504318 3 505078 3 505088 2 505843 2 505856 2 506625 2 507393 2 508161 2 508930 2 509698 2 510466 3 511234 2 512002 1 512769 1 515066 1,0.47724804282188416,38
663687cbf.jpg,96935 5 97702 7 98470 8 99237 9 100004 11 100771 13 101537 16 102304 17 103072 18 103839 20 104607 21 105376 21 106144 22 106913 22 107682 22 108451 22 109220 21 109989 21 110758 21 111527 21 112295 22 113064 22 113833 21 114602 21 115370 22 116139 22 116908 21 117677 21 118445 22 119214 21 119983 21 120752 20 121521 19 122290 11 122302 6 123059 9 123073 1 123828 7 124597 6 125366 5 126135 4 126905 1,0.9960232973098755,663
663687cbf.jpg,98478 1 99236 1 99246 2 100003 1 100015 1 100770 1 100784 1 101553 1 102321 2 103090 2 103859 1 104628 1 105397 1 106166 1 106935 1 107681 1 108450 1 109219 1 109241 1 109988 1 110010 1 110757 1 111525 2 112294 1 113063 1 113832 1 113854 1 114600 2 115369 1 116138 1 116907 1 116929 1 117676 1 119213 1 119235 1 119982 1 120004 1 120751 1 120772 1 121520 1 121540 2 122289 1 122301 1 122308 3 123058 1 123068 5 123074 5 123826 2 123835 13 124595 2 124603 13 125364 2 125371 14 126134 1 126139 14 126902 3 126906 15 127671 18 128440 16 129209 10 129220 3 129978 9 130747 8 131516 6 132286 3,0.4826762080192566,215
b7318c374.jpg,504434 2 505201 5 505968 7 506735 9 507503 9 508270 10 509037 10 509805 10 510572 10 511339 10 512107 9 512874 10 513641 10 514408 10 515176 10 515943 10 516711 9 517479 8 518248 7 519017 5 519786 3,0.9964040517807007,173
4d84456fa.jpg,123171 4 123938 6 124705 8 125471 10 126238 12 127005 13 127772 14 128538 16 129305 16 130071 17 130839 15 131606 15 132375 13 133143 11 133912 8 134681 6 135449 5 136218 2,0.9997119307518005,191
80dcb5dd3.jpg,190083 6 190844 14 191611 15 192378 17 193146 17 193914 17 194682 17 195450 17 196218 18 196987 17 197755 17 198523 17 199291 17 200060 17 200828 17 201596 17 202364 17 203132 17 203901 17 204669 17 205437 17 206205 17 206973 17 207741 18 208510 17 209278 17 210046 17 210814 17 211582 18 212351 17 213119 17 213887 17 214655 18 215423 18 216191 18 216960 17 217728 18 218496 18 219264 18 220032 18 220801 17 221569 18 222337 18 223105 18 223873 18 224641 18 225410 18 226178 18 226946 18 227714 18 228482 18 229251 18 230019 18 230787 18 231555 18 232323 19 233091 19 233860 18 234628 18 235396 17 236164 15 236933 11 237701 7,0.9999744892120361,1067
16ad04e7e.jpg,12826 3 13593 5 14360 7 15128 7 15896 6 16665 4,0.9625549912452698,32
16ad04e7e.jpg,64965 3 65732 5 66499 7 67267 7 68035 7 68804 6 69573 4 70342 1,0.955578088760376,40
16ad04e7e.jpg,54999 3 55766 5 56534 5 57301 7 58070 6 58838 6 59607 5 60375 4,0.9472702145576477,41
16ad04e7e.jpg,11305 3 12073 4 12841 4 13610 2,0.8425085544586182,13
f45c95a02.jpg,424073 8 424837 14 425602 18 426364 25 427124 34 427886 41 428651 44 429417 47 430184 48 430951 50 431718 51 432486 51 433253 53 434020 54 434788 54 435555 55 436323 55 437091 56 437859 56 438627 56 439395 56 440163 57 440931 57 441699 57 442467 57 443235 58 444003 58 444772 57 445540 57 446308 58 447076 58 447844 58 448613 57 449381 57 450149 58 450917 58 451685 58 452454 57 453222 57 453990 58 454758 58 455527 57 456295 57 457063 58 457831 58 458599 58 459368 57 460136 58 460904 58 461672 58 462440 58 463208 58 463977 58 464745 58 465513 58 466282 57 467050 57 467818 58 468586 58 469354 58 470123 57 470891 58 471659 58 472427 58 473195 58 473963 58 474732 58 475500 58 476268 58 477036 58 477805 57 478573 57 479341 58 480110 57 480878 57 481646 57 482414 58 483182 58 483950 58 484718 58 485487 57 486255 58 487023 58 487791 58 488559 58 489327 58 490096 58 490864 58 491632 58 492401 57 493169 57 493937 58 494705 58 495473 58 496242 57 497010 57 497778 58 498546 58 499314 58 500082 58 500851 57 501619 58 502387 58 503155 58 503924 57 504692 57 505460 57 506228 58 506997 57 507765 57 508533 57 509301 57 510069 58 510837 58 511605 58 512374 57 513142 57 513910 57 514678 58 515446 58 516215 57 516983 57 517751 57 518519 57 519288 57 520056 57 520824 57 521592 57 522360 57 523128 57 523897 57 524665 57 525433 57 526201 57 526969 57 527737 57 528505 58 529274 57 530042 57 530810 57 531578 57 532347 56 533115 57 533883 57 534651 57 535420 56 536188 56 536956 56 537724 56 538492 57 539260 57 540028 57 540796 57 541565 56 542333 57 543101 57 543869 57 544637 57 545405 57 546174 56 546942 57 547710 57 548479 56 549247 56 550015 56 550783 56 551551 57 552319 57 553088 56 553856 56 554624 56 555392 57 556160 57 556928 57 557697 56 558465 56 559233 57 560002 56 560770 56 561538 56 562306 56 563074 57 563843 56 564611 56 565379 56 566147 56 566915 56 567683 57 568451 57 569220 56 569988 56 570756 56 571524 57 572293 56 573061 56 573829 56 574597 56 575366 55 576134 56 576902 56 577670 56 578438 56 579206 56 579974 57 580743 56 581511 56 582279 55 583047 55 583815 55 584584 54 585352 54 586120 54 586889 52 587658 49 588427 45,0.9999953508377075,11966
9e37e7e05.jpg,454986 1 455752 5 456520 6 457287 7 458054 9 458821 11 459589 12 460357 13 461125 14 461894 13 462663 13 463432 13 464201 13 464970 13 465739 12 466508 12 467277 10 468045 9 468814 7 469583 5 470352 3,0.9997010231018066,201
9e37e7e05.jpg,531008 5 531775 7 532542 9 533310 10 534078 10 534847 10 535615 11 536384 11 537153 10 537922 9 538690 7 539459 5 540228 2,0.9940709471702576,106
9e37e7e05.jpg,527935 4 528703 5 529469 8 530236 10 531004 4 531013 2 531772 3 531782 1 532540 2 532551 1 533309 1 533320 1 534088 2 534846 1 534857 1 535626 1 536395 1 537163 1,0.9781771898269653,49
9e37e7e05.jpg,527165 5 527932 3 528699 4 529466 3 530234 2 531002 2 531770 2 532538 2 533306 3 534075 3 534844 2 534858 1 535613 2 535627 1 536382 2 537150 3 537919 3 538688 2 538697 1 539457 2 539464 1 540226 2 540230 1 540996 2,0.4927425682544708,54
0b20737cc.jpg,561956 3 562723 10 563491 11 564258 13 565026 13 565794 13 566562 13 567330 13 568097 14 568865 14 569633 14 570400 15 571168 15 571936 15 572704 15 573471 15 574239 15 575007 15 575775 15 576542 16 577310 15 578078 15 578846 14 579614 14 580382 14 581150 13 581918 13 582686 13 583454 12,0.9974777102470398,390
0b20737cc.jpg,561955 1 561959 3 562733 1 563490 1 563502 1 565039 1 565807 1 566561 1 566575 1 567329 1 567343 1 568111 1 568879 1 569632 1 571935 1 572703 1 575006 1 575774 1 577309 1 578077 1 578845 1 578860 1 579613 1 580380 2 581148 2 581163 1 581916 2 582684 2 583452 2 583466 1 584219 15 584988 14 585756 14 586524 13 587292 13 588060 13 588829 11,0.9899573922157288,130
0b20737cc.jpg,573470 1 574238 1 575773 1 576541 1,0.5024843215942383,4
d260939f8.jpg,462607 23 463375 24 464142 26 464910 26 465678 26 466446 26 467214 26 467982 26 468750 26 469519 25 470289 22,0.9973805546760559,276
d260939f8.jpg,461840 22,0.5596931576728821,22
d05c54cb0.jpg,75116 13 75883 14 76651 14 77419 14 78187 14 78955 14 79723 14 80491 14 81259 14 82027 14 82795 14 83563 14 84331 14 85099 14 85867 14 86635 14 87403 14 88171 14 88939 14 89707 14 90475 13 91243 13 92011 13 92779 13 93547 13 94314 14 95082 14 95850 14 96618 14 97386 14 98154 14 98922 14 99690 14 100458 14 101226 14 101994 14 102762 14 103530 14 104298 14 105066 14 105834 14 106602 14 107370 14 108138 14 108906 13 109674 13 110442 13 111210 13 111978 13 112746 13 113513 14 114281 14 115049 14 115817 14 116585 14 117353 14 118121 14 118889 14 119657 14 120425 14 121193 14 121961 14 122729 14 123497 13 124265 13 125033 13 125801 13 126573 6,0.9994619488716125,928
d05c54cb0.jpg,194282 20 195024 47 195789 51 196557 51 197324 52 198092 52 198860 52 199628 52 200396 52 201164 52 201932 52 202700 52 203469 50 204237 50,0.9976835250854492,685
d05c54cb0.jpg,37598 4 38365 6 39132 8 39900 9 40668 9 41436 10 42205 10 42974 9 43743 8 44511 8 45280 6 46049 4,0.9889693260192871,91
d05c54cb0.jpg,44603 9 45371 9 46138 10 46906 10 47674 10 48442 10 49210 10 49978 10 50746 10 51514 10 52282 10 53050 10 53818 10 54586 10 55354 10 56122 10 56890 10 57658 10 58425 11 59193 11 59961 11 60729 11 61497 11 62265 11 63033 11 63801 11 64569 11 65337 11 66105 11 66873 11 67641 11 68409 11 69177 11 69945 11 70713 11 71481 11 72249 11 73017 11 73785 11 74553 10,0.9605207443237305,419
9f1079712.jpg,491410 6 492175 12 492943 12 493711 12 494479 12 495247 12 496015 12 496783 12 497551 12 498319 12 499087 12,0.9782311320304871,126
9f1079712.jpg,578650 8 579418 8 580186 8 580954 9 581722 9 582490 9 583258 9 584026 9 584794 9 585562 9 586330 9 587098 9 587867 7 588637 4,0.9706472158432007,116
9f1079712.jpg,491408 2 491416 3 492187 1 492942 1 492955 1 493710 1 493723 1 494478 1 494491 1 495246 1 495259 1 496014 1 496027 1 496782 1 496795 1 497550 1 497563 1 498331 1 499857 2,0.9383121132850647,23
9f1079712.jpg,576348 6 577115 8 577882 9 578658 2 579426 2 580194 2 580963 1 581731 1 582499 2 583267 2 584035 2 584803 2 585571 1 586339 1 587107 1 587874 2,0.7748339176177979,44
dfc0674c4.jpg,64806 6 65572 12 66338 17 67105 20 67872 23 68639 26 69406 28 70174 29 70941 31 71709 32 72476 34 73244 34 74011 36 74779 36 75546 37 76313 38 77081 38 77848 39 78616 39 79383 40 80151 40 80918 40 81686 40 82453 40 83221 40 83988 41 84756 40 85523 41 86291 40 87059 39 87826 40 88593 40 89361 40 90128 40 90896 40 91663 40 92431 39 93199 38 93966 39 94734 38 95501 39 96269 38 97036 38 97804 38 98571 38 99339 38 100106 38 100874 38 101641 38 102409 37 103176 37 103944 37 104711 37 105479 37 106246 37 107014 37 107781 37 108549 36 109316 37 110084 36 110851 37 111619 36 112386 37 113154 36 113921 36 114689 36 115456 36 116224 36 116991 36 117759 36 118526 36 119294 35 120061 36 120829 35 121596 36 122364 36 123131 36 123899 35 124666 35 125434 35 126201 36 126969 35 127736 36 128504 35 129271 36 130039 35 130806 36 131574 35 132341 36 133109 35 133876 36 134644 35 135411 36 136179 35 136947 35 137714 35 138482 34 139249 35 140017 35 140785 34 141552 35 142320 34 143087 34 143855 34 144622 34 145390 34 146157 34 146925 34 147693 34 148460 34 149228 34 149995 34 150763 34 151530 34 152298 34 153066 33 153833 34 154600 34 155368 34 156135 34 156903 34 157671 33 158438 34 159206 34 159973 34 160741 34 161509 33 162276 34 163043 34 163811 34 164578 34 165346 34 166113 34 166881 34 167648 34 168416 34 169183 34 169951 34 170718 34 171486 34 172253 35 173021 34 173788 35 174555 35 175323 35 176090 35 176858 35 177625 35 178393 35 179160 36 179927 36 180695 36 181463 35 182230 36 182998 35 183765 36 184533 35 185300 36 186067 36 186835 36 187602 36 188370 36 189138 36 189906 35 190673 36 191441 35 192209 35 192977 34 193746 33 194514 32 195282 32 196051 30 196819 29 197588 28 198357 26 199125 26 199895 23 200664 21 201434 19 202203 17 202973 14 203743 10,0.999971866607666,6248
dfc0674c4.jpg,1477 25 2243 28 3010 30 3778 30 4546 31 5313 32 6082 32 6850 33 7618 33 8386 34 9154 34 9923 34 10691 35 11460 34 12228 35 12997 34 13765 35 14534 35 15303 34 16071 35 16840 34 17609 34 18377 35 19146 34 19914 35 20683 35 21452 34 22220 35 22989 34 23758 34 24526 35 25295 35 26063 35 26832 35 27601 35 28369 35 29138 35 29907 35 30676 35 31444 36 32213 35 32982 35 33750 36 34519 36 35288 35 36057 35 36825 36 37594 36 38363 35 39131 36 39900 36 40668 36 41437 35 42206 34 42975 33 43743 33 44512 32 45280 32 46049 32 46817 32 47586 31 48355 30 49123 30 49892 29 50660 29 51429 28 52198 27 52966 27 53735 26 54504 25 55272 25 56041 24 56809 24 57578 23 58346 23 59115 22 59884 21 60652 21 61421 20 62190 19 62958 19 63727 18 64495 18 65264 17 66032 17 66801 16 67570 15 68338 15 69107 14 69876 12 70644 12 71413 11 72182 10 72950 10 73719 9 74488 8 75257 7 76026 6 76795 5 77566 2,0.9999340772628784,2783
dfc0674c4.jpg,224720 2 224728 28 225369 157 226116 178 226877 186 227641 190 228407 192 229173 194 229939 196 230706 198 231473 199 232240 200 233007 201 233775 201 234543 201 235310 202 236078 202 236846 202 237614 202 238382 202 239150 202 239918 202 240686 202 241454 202 242222 202 242990 202 243758 202 244526 202 245294 202 246062 202 246830 202 247598 202 248366 202 249134 202 249902 202 250670 202 251438 202 252206 202 252974 202 253742 202 254510 201 255278 201 256046 201 256815 200 257583 200 258351 199 259120 197 259889 49 259941 144 260663 18 260829 15,0.9997108578681946,9198
dfc0674c4.jpg,208489 12 209250 20 210014 24 210778 28 211542 32 212308 34 213074 36 213842 36 214610 36 215378 36 216146 36 216914 36 217682 36 218450 35 219218 35 219987 33 220755 33 221523 33 222291 32 223059 25 223087 1,0.992408275604248,629
dfc0674c4.jpg,212342 1 213110 1 213878 1 214646 1 215377 1 215414 1 216143 3 216910 4 217678 4 218445 5 219213 5 219982 5 220020 1 220752 3 221520 3 222290 1 223058 1 223085 2 223088 2 223827 19 224597 11,0.5324541926383972,75
f21e77356.jpg,108166 8 108934 8 109701 9 110470 8 111238 9 112006 9 112774 9 113542 9 114310 9 115078 9 115847 8 116615 8 117383 8 118151 8 118919 8 119687 7,0.9985554814338684,134
f21e77356.jpg,107398 7 108165 1 108933 1 110469 1 111237 1 112005 1 112773 1 115846 1 116614 1 116623 1 117382 1 117391 1 118150 1 118159 1 118918 1 120455 4,0.6903929114341736,25
773ad8f6d.jpg,346817 4 347584 5 348351 8 349118 9 349885 10 350652 10 351419 10 352186 10 352953 10 353720 10 354487 10 355255 9 356024 7 356793 5 357562 3,0.9990556836128235,120
87ada8a45.jpg,376688 3 377455 5 378222 7 378990 8 379757 10 380524 12 381291 14 382059 15 382828 15 383596 16 384365 16 385134 15 385903 15 386672 15 387441 15 388210 14 388979 13 389748 12 390517 9 391286 8 392055 5 392823 5 393593 1,0.9976673722267151,248
87ada8a45.jpg,385149 1,0.9678534269332886,1
ea8701f8f.jpg,535789 7 536555 10 537323 10 538091 11 538859 11 539627 11 540395 11 541163 11 541931 11 542699 12 543467 12 544235 12 545004 11 545772 11 546540 11 547308 12 548076 12 548844 12 549612 12 550381 11 551149 12 551917 12 552685 12 553453 12 554222 12 554990 12 555758 12 556526 12 557294 13 558062 13 558831 12 559599 12 560367 13 561135 13 561904 12 562672 12 563440 13 564208 13 564976 13 565745 12 566513 12 567281 13 568049 13 568817 13 569586 12 570354 12 571122 12 571890 13 572659 12 573427 12 574195 12 574963 12 575732 11 576500 11 577268 11 578036 11 578805 10 579573 10 580341 10 581110 9 581879 7,0.9997045397758484,706
ea8701f8f.jpg,545003 1 545771 1 546539 1 547307 1 548075 1 550380 1 551148 1 551916 1 552684 1 554221 1 554989 1 555757 1 556525 1 558830 1 559598 1 560366 1 561903 1 562671 1 563439 1 565744 1 566512 1 567280 1,0.9539985060691833,22
68fcd8dd0.jpg,193877 8 194643 12 195410 14 196178 17 196946 18 197713 20 198481 21 199249 25 200016 27 200784 27 201551 28 202319 29 203087 29 203854 30 204622 30 205390 31 206158 31 206926 31 207693 32 208461 32 209229 32 209997 32 210764 33 211532 33 212300 33 213068 33 213835 34 214603 33 215371 33 216139 33 216907 33 217674 34 218442 34 219210 34 219978 34 220745 34 221513 34 222281 34 223048 35 223816 34 224584 34 225352 34 226120 34 226887 35 227655 35 228423 34 229191 34 229959 34 230727 34 231494 35 232262 35 233030 34 233798 34 234565 35 235333 35 236101 35 236869 34 237636 35 238404 35 239172 35 239940 34 240708 34 241476 34 242244 34 243011 35 243779 35 244547 34 245315 34 246082 35 246850 35 247618 35 248386 35 249154 35 249921 35 250689 35 251457 35 252225 35 252993 34 253761 34 254529 34 255296 35 256064 35 256832 34 257600 34 258368 34 259136 34 259903 35 260671 35 261439 35 262207 35 262974 35 263742 35 264510 35 265278 35 266046 34 266814 34 267581 35 268349 34 269117 34 269885 34 270653 34 271421 34 272189 34 272956 35 273724 34 274492 34 275260 34 276027 35 276795 35 277563 35 278331 34 279099 34 279866 35 280634 35 281402 34 282170 34 282938 34 283706 34 284474 34 285241 34 286009 34 286777 34 287545 34 288312 35 289080 35 289848 35 290616 34 291383 35 292151 35 292919 35 293687 34 294455 34 295223 34 295990 35 296758 34 297526 34 298294 34 299061 35 299829 35 300597 34 301365 34 302132 35 302900 35 303668 34 304436 34 305204 34 305971 35 306739 34 307507 34 308275 34 309043 34 309810 35 310578 34 311345 35 312113 35 312881 35 313649 34 314417 34 315184 35 315952 34 316720 34 317488 34 318256 34 319023 35 319791 34 320559 34 321327 34 322094 35 322862 35 323630 34 324397 35 325165 35 325933 34 326701 34 327469 34 328236 34 329004 34 329772 34 330540 34 331307 35 332075 34 332843 34 333610 35 334378 34 335146 34 335914 34 336682 34 337449 34 338217 34 338985 34 339753 34 340520 35 341288 34 342056 34 342823 35 343591 35 344359 34 345127 34 345895 34 346662 34 347430 34 348198 34 348966 34 349734 33 350502 33 351269 34 352037 34 352805 34 353572 34 354340 34 355108 34 355876 33 356643 34 357411 34 358179 34 358947 33 359715 33 360482 34 361250 34 362018 34 362786 33 363553 34 364321 34 365089 33 365857 33 366624 34 367392 34 368160 34 368928 33 369695 34 370463 34 371231 34 371999 34 372766 34 373534 34 374302 34 375070 34 375838 33 376605 34 377373 34 378141 34 378909 33 379677 33 380445 33 381213 33 381980 34 382748 34 383516 33 384284 33 385052 33 385819 34 386587 34 387355 33 388123 33 388891 33 389659 33 390427 32 391195 32 391963 32 392731 31 393500 30 394268 30 395036 29 395804 29 396573 27 397342 25 398116 17,0.9999897480010986,8863
ca12fa38b.jpg,491881 3 492647 6 493412 10 494179 11 494946 13 495714 13 496482 13 497250 14 498019 13 498787 13 499555 14 500324 13 501092 13 501861 13 502629 13 503397 14 504166 13 504934 13 505702 14 506471 13 507239 13 508007 14 508776 13 509544 13 510312 14 511080 14 511849 13 512617 14 513385 14 514154 14 514922 14 515690 14 516459 14 517227 14 517996 14 518764 14 519532 14 520301 14 521069 14 521837 15 522606 14 523374 14 524143 14 524911 14 525679 15 526448 14 527216 14 527984 14 528753 13 529521 13 530289 12 531058 8 531826 5,0.9999891519546509,683
7a4d59b10.jpg,437511 32 438277 35 439044 36 439812 36 440580 36 441348 36 442116 36 442884 36 443652 36 444421 35 445189 35 445957 35 446727 31 447496 18,0.9992724061012268,473
8d483c31f.jpg,262220 4 262987 6 263754 7 264522 8 265290 9 266059 8 266827 9 267596 8 268364 8 269133 7 269901 6 270670 4 271438 3,0.9769262671470642,87
8d483c31f.jpg,106744 3 107510 7 108278 7 109046 7 109814 7 110582 7 111350 7 112118 7 112886 7 113654 7 114422 7 115191 5,0.9633029699325562,78
8d483c31f.jpg,50118 4 50885 6 51652 8 52418 11 53185 12 53952 13 54720 13 55488 13 56256 12 57024 11 57793 9 58562 6,0.9587723612785339,118
8d483c31f.jpg,49351 3 50117 1 50122 1 50884 1 50891 1 51651 1 51660 1 52417 1 52429 1 53184 1 53197 1 53951 1 53965 1 54719 1 54733 1 55487 1 55501 1 56255 1 56268 1 57035 1 57792 1 57802 1 58561 1 58568 2 59330 6 60099 4,0.8245828151702881,37
4fff27480.jpg,349485 5 350252 6 351020 7 351788 7 352556 7 353324 7 354092 8 354861 7 355629 7 356397 7 357165 8 357934 7 358702 7 359470 7 360238 6 361007 4,0.9936537742614746,107
4fff27480.jpg,354860 1 355628 1 357933 1 358701 1,0.7938977479934692,4
13787cdaf.jpg,292987 7 293754 8 294522 8 295290 8 296058 8 296826 8 297594 8 298362 8 299130 8 299898 8 300666 8 301434 8 302202 8 302970 8 303738 8 304506 8 305274 8 306042 8 306810 8 307578 8 308346 8 309116 5,0.6254191994667053,172
13787cdaf.jpg,273788 2 274556 2 275324 2 276091 3 276859 4 277627 4 278394 6 279162 7 279930 7 280698 8 281466 8 282234 8 283002 8 283769 9 284538 8 285306 8 286074 8 286842 8 287610 8 288378 8 289146 8 289914 8 290682 8 291450 8 292218 8 292986 1 299129 1 299897 1 300665 1 301433 1 302201 1 302969 1 303737 1 304505 1 305273 1 306041 1 306809 1 307577 1 308345 1 309113 3 309121 1 309883 7,0.587871789932251,191
